ID,Engagement Type,Company Name,Solution Engineer,Created,Core Platform,Challenge / Pain,TechWin Requirements,Integrations,DocAutomation,Mobile,In Person or Remote,With Partner?,RPA,Seller,Is Professional Services
1216,Proceed to Custom Demo,Tait Communications,Bree Barsanti,45026.57498,Process Manager,"They are assessing whether to move to Tibco cloud from on-prem or to move to Nintex Process Manager.  Have clarified their processes are out of date, strong compliance to support many ISO standards.  They do want to move further into continuous improvement also and need stronger controls around certain processes that Automation would support.  Quite a big change curve and a clear deadline in August so Prof Services will be required to get them there.",Further Process Management qualifying.  They have landing pages that the processes are currently embedded into... And some specific requirements around how they govern policy / standards with process.  Further information to come via the team so that I can build out what we can do.  I'd suggest this requires a conversion at minimum and perhaps so scoping from Prof Services to better understand how we will get them to Process Manager by August.,Further details to follow in next steps.,FALSE,FALSE,Remote,FALSE,FALSE,Max Howells,TRUE
1215,Discovery & Qualification Assistance,Azim Premji Foundation,Barry Cairns,45026.07618,"DocGen for Salesforce
",,,,,,Remote,TRUE,,Eddy Lee,
1214,Demo Request,David Jones,Barry Cairns,45021.74983,"Automation Cloud
","David jones would like to start using Process Manager in line with NAC to start automating processes they've mapped. They want to move quite quickly on this as they want to demonstrate to leadership the ROI from Nintex asap. They have sent us two process maps to demo in NAC as detailed below.

They've asked if we could have this ready within the next week or so. I've said I will I get Pre Sales to assess and let them know.


Supplier Application
https://au.promapp.com/davidjones/Process/Minimode/Permalink/BiKNj4wg8I69LdEsP4egE0

Setup a New Supplier
https://au.promapp.com/davidjones/Process/Minimode/Permalink/FaLsLumOUSjfsk2t8rQOWm",NAC demo of one these processes automated,"Sharepoint, Oracle, Salesforce, ServiceNow",FALSE,FALSE,Remote,FALSE,FALSE,Rufus OBrien,FALSE
1213,Discovery & Qualification Assistance,Tait Communications,Bree Barsanti,45021.0524,"Process Manager
",,,,,,Remote,FALSE,,Max Howells,
1212,Discovery & Qualification Assistance,Max Life Insurance,Ranjit Ramachandran,45021.04243,"Process Discovery
",,,,,,Remote,FALSE,,Eddy Lee,
1211,Demo Request,Ormiston Hospital,Bree Barsanti,45020.93115,"Process Manager
","Customer is in need of a way to document their processes so they are easily accessible to all areas of the hospital, and from this their Commercial Manager is looking at how to automate these moving forward. Met briefly at HINZ conference last year.",That the platform is easy to use and implement and will be affordable and meet their automation objectives for the coming years.,,FALSE,FALSE,Remote,FALSE,FALSE,John Forsdick,FALSE
1210,Discovery & Qualification Assistance,KFC Singapore,Ranjit Ramachandran,45020.89428,"Automation Cloud
",,,,,,Remote,FALSE,,Eddy Lee,
1209,Discovery & Qualification Assistance,RMIT,Chris Ben,45020.78803,"Automation Cloud
Process Discovery
",,,,,,Remote,FALSE,,Gary Ross,
1208,Demo Request,Penrith City Council,Thomas Kohlenbach,45020.77182,"Process Manager
",Risk module demo for existing Promapp client,,,FALSE,FALSE,Remote,FALSE,FALSE,Kae Hum,FALSE
1207,Discovery & Qualification Assistance,Wipro,Ranjit Ramachandran,45020.06307,"Process Discovery
",,,,,,Remote,FALSE,,Eddy Lee,
1206,Demo Request,Wyvern Hospital,Bree Barsanti,45019.72078,"Process Manager
","Looking for a system to capture processes (Process Manager) and increase usage across the business

Prospect is very  early in their process maturity and the hospital is very new (recently opened). They are looking at other solutions in this space as well as other competitors such as  LogiqcQMS

Up to us to convince them that it is a investment as opposed to a point solution with competitors above. 

""If they are going into it thinking that they are going to see like for like and pricing is like for like then I don’t think Nintex is the preferred option, but if the bigger picture is sold it will be much more powerful. Derrick and Grant will help with that positioning too at the start of the meeting""",Showcasing Process Manager as an investment into a larger platform play (both in scalability and functionality),,TRUE,FALSE,Remote,FALSE,FALSE,Dean Ornelas,FALSE
1205,Demo Request,Sash,Chris Ben,45019.70275,"Automation Cloud
","Sash Vets is the biggest animal specialist vet in Oceania  with a 3rd office set to open in the city area

Sash is moving to a new office next year and are looking to optimise and improve their existing workflow process setup and focus on continuous improvement with the strategy to open a new office every year thereafter. 

There a specific focus on improving clinical staff that make up around 70% of the employees - looking to improve work life and processes 
- Currently there are many apps and processes which doesn't help the aim for growth and the teams main focus is to enable/automate as much as possible 
- Patient management system in place is EzyVet which helps to schedule doc, what type of treatment, etc

Nurses use a different app called Smartflow (now owned by Idexx) which has meant Smartflow(and other apps owned by Idexx) has slowed down and not as efficient 

SashVets are interest in Nintex to understand if we can help improve existing workflows, optimise processes and help scale/grow with the strategized expansion.",,,TRUE,FALSE,Remote,FALSE,FALSE,Dean Ornelas,FALSE
1204,Discovery & Qualification Assistance,Jinactus,Ranjit Ramachandran,45018.99317,"Automation Cloud
",,,,,,Remote,FALSE,,Eddy Lee,
1203,Discovery & Qualification Assistance,Douglas Partners,Chris Ellis,45015.90395,"Automation Cloud
Process Manager
",,,,,,Remote,FALSE,,Jesse Fallowfield,
1202,Discovery & Qualification Assistance,ASE Singapore Pte Ltd,Ranjit Ramachandran,45014.87626,"RPA
",,,,,,Remote,FALSE,,Rachel Lim,
1201,Discovery & Qualification Assistance,ASL,Ranjit Ramachandran,45014.8708,"Automation Cloud
",,,,,,In Person,FALSE,,Rachel Lim,
1200,Discovery & Qualification Assistance,SuperHub,Ranjit Ramachandran,45014.86948,"Automation Cloud
",,,,,,In Person,FALSE,,Rachel Lim,
1199,Discovery & Qualification Assistance,Protiviti Hong Kong,Ranjit Ramachandran,45014.86833,"Automation Cloud
",,,,,,In Person,FALSE,,Rachel Lim,
1198,Discovery & Qualification Assistance,Protiviti Hong Kong,Ranjit Ramachandran,45014.86781,"Process Manager
",,,,,,In Person,FALSE,,Rachel Lim,
1197,Discovery & Qualification Assistance,EY India,Ranjit Ramachandran,45014.81314,"Process Discovery
",,,,,,Remote,FALSE,,Eddy Lee,
1196,Demo Request,City of Canterbury Bankstown Council,Bree Barsanti,45013.92109,"Process Manager
","identified from a account retention program by Bree, was highlighted by the risk team that there may be value with evaluating Risk Module",Risk Module as a fit for the busienss,,FALSE,FALSE,Remote,FALSE,FALSE,Gary Ross,FALSE
1195,Demo Request,Catholic Church Insurance,Barry Cairns,45013.77692,"RPA
","Expectation with the Nintex RPA tool DEMO

•	Ability to read the incoming mails from the mailbox. 
•	Filter based on subject line or email content. The email can be structured or unstructured. 
•	Send acknowledgement to person who sent the email.
•	Create new claims or update an existing claim with notes and attachments. (can take sharepoint list if needed for demo. Our application in future will be Duckcreek which we can access using API calls).",,,FALSE,FALSE,Remote,FALSE,TRUE,Rabih Khatib,FALSE
1194,Discovery & Qualification Assistance,Pontiac Land,Ranjit Ramachandran,45013.05573,"Automation Cloud
",,,,,,Remote,FALSE,,Eddy Lee,
1193,Proceed to Custom Demo,Bersatu Logistics,Ranjit Ramachandran,45013.04347,RPA,Customer needs to update an excel in the format shared by logistics company. It is a very repetative processes and hence they would like to automate it using RPA,Customer would like to see the PDF read capablity of the tool and would like to read form PDF and paste in Excel in the format provided,N/A,FALSE,FALSE,Remote,TRUE,TRUE,Eddy Lee,FALSE
1192,Passed to Partner,Senoko,Ranjit Ramachandran,45013.02719,,,,,FALSE,FALSE,,FALSE,FALSE,Eddy ,FALSE
1191,Passed to Partner,Yash Technologies,Ranjit Ramachandran,45013.02696,,,,,FALSE,FALSE,,FALSE,FALSE,Eddy ,FALSE
1190,Process Excellence Workshop,Wipro,Ranjit Ramachandran,45013.02545,,,,,FALSE,FALSE,,FALSE,FALSE,Eddy ,FALSE
1189,Discovery & Qualification Assistance,Southern Metropolitan Cemetery Trust,Thomas Kohlenbach,45012.90127,"Process Manager
",,,,,,Remote,FALSE,,Rufus OBrien,
1188,Passed to Partner,RAA,Chris Ben,45012.86938,,,,,FALSE,FALSE,,FALSE,FALSE,Rufus ,FALSE
1187,Demo Request,Thermacraft,Thomas Kohlenbach,45012.70794,Process Manager,"Promapp client for many years. Have had no contact with AM since Nintex. Using system in old way, unware of new modules and pricing upgrade but have 85 offices globally and would like an on-site demo to the local SLT to see benefits to see if they couldroll out further than NZ. KIngspan bought out their insulation division in 2021 and they are a Nintex client in Ireland. Pushing towards Nintex Global solution","That the Extra modules will add approximately $25K of value to them, and that it can be used on a global basis if required.",,FALSE,FALSE,In Person,FALSE,FALSE,John Forsdick,FALSE
